,Temp,Humidity,Wind,Precipitation,Pressure
245,16.98,0.96,1.48,rain,1017.22
246,16.81,0.96,1.85,rain,1017.22
247,16.63,0.97,2.23,rain,1017.23
248,16.46,0.97,2.6,rain,1017.23
249,16.63,0.96,2.08,rain,1017.21
250,16.81,0.95,1.56,rain,1017.18
251,16.98,0.94,1.05,rain,1017.16
252,17.15,0.93,0.55,rain,1017.13
253,17.28,0.92,0.42,rain,1017.08
254,17.41,0.91,0.28,rain,1017.03
255,17.53,0.91,0.14,rain,1016.98
256,17.66,0.9,0.0,rain,1016.94
257,17.66,0.9,0.0,rain,1016.88
258,17.66,0.9,0.0,rain,1016.82
259,17.66,0.9,0.0,rain,1016.76
260,17.66,0.9,0.0,rain,1016.7
261,17.66,0.89,0.0,rain,1016.65
262,17.66,0.87,0.0,rain,1016.6
263,17.66,0.86,0.0,rain,1016.54
264,17.66,0.84,0.0,rain,1016.49
265,17.66,0.84,0.25,rain,1016.46
266,17.66,0.84,0.5,rain,1016.43
267,17.66,0.84,0.75,rain,1016.4
268,17.66,0.84,1.0,rain,1016.37
269,17.66,0.84,1.07,rain,1016.37
270,17.66,0.84,1.18,rain,1016.36
271,17.66,0.84,1.33,rain,1016.36
272,17.66,0.84,1.5,rain,1016.36
273,17.64,0.86,1.56,rain,1016.39
274,17.62,0.87,1.94,rain,1016.41
275,17.6,0.88,2.48,rain,1016.44
276,17.58,0.9,3.1,rain,1016.47
277,17.43,0.9,2.46,rain,1016.52
278,17.29,0.9,1.86,rain,1016.56
279,17.14,0.9,1.37,rain,1016.61
280,17.0,0.9,1.14,rain,1016.66
281,17.64,0.87,0.82,rain,1016.71
282,18.29,0.85,1.18,rain,1016.77
283,18.93,0.83,1.85,rain,1016.82
284,19.58,0.81,2.6,rain,1016.88
285,20.04,0.78,2.41,rain,1016.92
286,20.51,0.75,2.23,rain,1016.97
287,20.97,0.72,2.06,rain,1017.01
288,21.43,0.69,1.9,rain,1017.06
289,21.68,0.67,2.73,rain,1017.08
290,21.92,0.65,3.59,rain,1017.1
291,22.17,0.63,4.47,rain,1017.13
292,22.42,0.61,5.35,rain,1017.15
293,22.56,0.61,5.36,rain,1017.14
294,22.71,0.6,5.38,rain,1017.13
295,22.85,0.59,5.4,rain,1017.12
296,22.99,0.59,5.42,rain,1017.12
297,22.99,0.58,5.49,rain,1017.08
298,22.99,0.57,5.55,rain,1017.04
299,22.99,0.57,5.61,rain,1017.0
300,22.99,0.56,5.67,rain,1016.97
301,22.99,0.57,5.57,rain,1016.91
302,22.99,0.57,5.46,rain,1016.85
303,22.99,0.58,5.36,rain,1016.79
304,22.99,0.59,5.25,rain,1016.73
305,22.89,0.6,5.35,rain,1016.67
306,22.78,0.62,5.44,rain,1016.6
307,22.68,0.64,5.55,rain,1016.54
308,22.57,0.66,5.66,rain,1016.48
309,22.34,0.69,5.73,rain,1016.42
310,22.11,0.71,5.84,rain,1016.37
311,21.88,0.73,6.0,rain,1016.32
312,21.65,0.75,6.2,rain,1016.26
313,21.65,0.76,5.57,rain,1016.23
314,21.65,0.77,4.99,rain,1016.21
315,21.65,0.79,4.49,rain,1016.18
316,21.65,0.8,4.1,rain,1016.15
317,21.34,0.79,3.85,rain,1016.15
318,21.04,0.78,3.76,rain,1016.16
319,20.73,0.78,3.85,rain,1016.16
320,20.43,0.77,4.11,rain,1016.17
321,20.44,0.74,3.9,rain,1016.2
322,20.45,0.72,3.93,rain,1016.24
323,20.46,0.69,4.17,rain,1016.28
324,20.47,0.66,4.6,rain,1016.31
325,20.36,0.69,4.5,rain,1016.38
326,20.24,0.71,4.96,rain,1016.44
327,20.12,0.73,5.87,rain,1016.5
328,20.01,0.76,7.04,rain,1016.56
329,20.01,0.76,6.46,rain,1016.63
330,20.01,0.77,5.91,rain,1016.7
331,20.01,0.78,5.38,rain,1016.77
332,20.01,0.78,4.9,rain,1016.84
333,20.01,0.79,4.88,rain,1016.9
334,20.01,0.8,4.85,rain,1016.96
335,20.01,0.81,4.84,rain,1017.02
336,20.01,0.81,4.82,rain,1017.08
337,19.9,0.81,5.28,rain,1017.12
338,19.79,0.81,5.72,rain,1017.16
339,19.68,0.81,6.17,rain,1017.19
340,19.58,0.81,6.62,rain,1017.23
341,19.68,0.79,4.92,rain,1017.24
342,19.79,0.78,3.38,rain,1017.24
343,19.9,0.77,2.38,rain,1017.25
344,20.01,0.76,2.62,rain,1017.26
345,20.01,0.76,2.65,rain,1017.23
346,20.01,0.76,3.51,rain,1017.21
347,20.01,0.76,4.77,rain,1017.18
348,20.01,0.76,6.18,rain,1017.15
349,19.92,0.77,5.61,rain,1017.11
350,19.83,0.78,5.14,rain,1017.06
351,19.74,0.78,4.79,rain,1017.01
352,19.66,0.79,4.6,rain,1016.96
353,19.66,0.79,4.59,rain,1016.9
354,19.66,0.79,4.59,rain,1016.84
355,19.66,0.79,4.59,rain,1016.78
356,19.66,0.79,4.6,rain,1016.72
357,19.66,0.81,5.11,rain,1016.67
358,19.66,0.82,5.64,rain,1016.62
359,19.66,0.83,6.16,rain,1016.57
360,19.66,0.85,6.7,rain,1016.51
361,19.41,0.86,6.16,rain,1016.48
362,19.16,0.87,5.64,rain,1016.45
363,18.91,0.89,5.11,rain,1016.42
364,18.66,0.9,4.6,rain,1016.39
365,18.16,0.9,4.74,rain,1016.39
366,17.66,0.9,5.08,rain,1016.39
367,17.16,0.9,5.58,rain,1016.38
368,16.66,0.9,6.2,rain,1016.38
369,17.13,0.87,4.64,rain,1016.41
370,17.62,0.85,3.67,rain,1016.44
371,18.09,0.82,3.78,rain,1016.46
372,18.58,0.8,4.91,rain,1016.49
373,18.33,0.81,4.53,rain,1016.54
374,18.08,0.82,4.22,rain,1016.59
375,17.83,0.84,3.99,rain,1016.63
376,17.58,0.85,3.86,rain,1016.68
377,18.08,0.85,4.13,rain,1016.74
378,18.58,0.85,4.4,rain,1016.79
379,19.08,0.85,4.68,rain,1016.84
380,19.58,0.85,4.97,rain,1016.9
381,19.33,0.85,5.17,rain,1016.94
382,19.08,0.85,5.38,rain,1016.99
383,18.83,0.85,5.6,rain,1017.04
384,18.58,0.85,5.83,rain,1017.08
385,18.26,0.85,5.51,rain,1017.1
386,17.93,0.85,5.19,rain,1017.13
387,17.62,0.85,4.88,rain,1017.15
388,17.29,0.85,4.58,rain,1017.17
389,17.72,0.85,5.0,rain,1017.16
390,18.15,0.85,5.54,rain,1017.15
391,18.58,0.85,6.17,rain,1017.15
392,19.0,0.85,6.87,rain,1017.14
393,19.43,0.8,5.0,rain,1017.1
394,19.87,0.74,3.15,rain,1017.06
395,20.29,0.69,1.32,rain,1017.03
396,20.73,0.63,0.78,rain,1016.99
397,20.15,0.67,1.02,rain,1016.93
398,19.58,0.7,1.77,rain,1016.87
399,19.01,0.73,2.61,rain,1016.81
400,18.43,0.76,3.48,rain,1016.75
401,18.82,0.74,3.64,rain,1016.69
402,19.22,0.72,3.8,rain,1016.63
403,19.61,0.7,3.97,rain,1016.56
404,20.01,0.68,4.14,rain,1016.5
405,19.76,0.69,3.83,rain,1016.44
406,19.51,0.71,3.59,rain,1016.39
407,19.26,0.72,3.46,rain,1016.34
408,19.0,0.73,3.44,rain,1016.28
409,19.11,0.72,2.88,rain,1016.26
410,19.22,0.72,2.36,rain,1016.23
411,19.32,0.71,1.91,rain,1016.2
412,19.43,0.71,1.6,rain,1016.17
413,19.18,0.72,1.14,rain,1016.18
414,18.93,0.73,0.71,rain,1016.18
415,18.68,0.74,0.46,rain,1016.18
416,18.43,0.75,0.64,rain,1016.19
417,18.11,0.78,0.3,rain,1016.23
418,17.79,0.8,0.34,rain,1016.26
419,17.47,0.82,0.69,rain,1016.3
420,17.15,0.84,1.09,rain,1016.34
421,17.26,0.84,1.48,rain,1016.4
422,17.36,0.83,1.98,rain,1016.46
423,17.47,0.83,2.53,rain,1016.52
424,17.58,0.83,3.1,rain,1016.58
425,17.37,0.84,2.56,rain,1016.65
426,17.15,0.85,2.14,rain,1016.72
427,16.94,0.86,1.94,rain,1016.79
428,16.72,0.87,2.0,rain,1016.86
429,16.83,0.87,2.15,rain,1016.92
430,16.94,0.87,2.45,rain,1016.98
431,17.04,0.87,2.83,rain,1017.04
432,17.15,0.87,3.28,rain,1017.1
433,16.9,0.87,2.74,rain,1017.14
434,16.65,0.88,2.2,rain,1017.18
435,16.39,0.88,1.68,rain,1017.22
436,16.14,0.88,1.2,rain,1017.25
437,16.04,0.9,1.67,rain,1017.26
438,15.93,0.92,2.14,rain,1017.27
439,15.83,0.94,2.62,rain,1017.27
440,15.72,0.96,3.1,rain,1017.28
441,15.83,0.95,2.78,rain,1017.25
442,15.93,0.93,2.46,rain,1017.23
443,16.04,0.92,2.14,rain,1017.2
444,16.14,0.9,1.83,rain,1017.18
445,16.27,0.9,2.14,rain,1017.13
446,16.4,0.9,2.46,rain,1017.08
447,16.53,0.9,2.78,rain,1017.03
448,16.66,0.9,3.1,rain,1016.98
449,16.66,0.9,3.09,rain,1016.92
450,16.66,0.9,3.09,rain,1016.86
451,16.66,0.9,3.09,rain,1016.8
452,16.66,0.9,3.1,rain,1016.75
453,16.51,0.88,2.31,rain,1016.69
454,16.37,0.86,1.51,rain,1016.64
455,16.22,0.83,0.72,rain,1016.59
456,16.08,0.81,0.08,rain,1016.54
457,16.22,0.82,0.84,rain,1016.51
458,16.37,0.83,1.76,rain,1016.48
459,16.51,0.84,2.68,rain,1016.44
460,16.66,0.84,3.6,rain,1016.41
461,16.66,0.84,3.31,rain,1016.41
462,16.66,0.84,3.05,rain,1016.41
463,16.66,0.84,2.81,rain,1016.41
464,16.66,0.84,2.6,rain,1016.4
465,16.21,0.86,2.24,rain,1016.43
466,15.76,0.87,1.9,rain,1016.46
467,15.32,0.88,1.6,rain,1016.49
468,14.87,0.89,1.38,rain,1016.51
469,14.98,0.89,1.55,rain,1016.56
470,15.08,0.88,1.72,rain,1016.61
471,15.19,0.88,1.9,rain,1016.66
472,15.29,0.87,2.1,rain,1016.7
473,15.72,0.86,1.94,rain,1016.76
474,16.15,0.86,1.86,rain,1016.81
475,16.57,0.85,1.85,rain,1016.87
476,17.0,0.85,1.92,rain,1016.92
477,17.39,0.8,2.25,rain,1016.97
478,17.79,0.76,2.6,rain,1017.01
479,18.18,0.71,2.97,rain,1017.06
480,18.58,0.67,3.34,rain,1017.1
481,18.83,0.67,3.52,rain,1017.13
482,19.08,0.67,3.71,rain,1017.15
483,19.33,0.67,3.9,rain,1017.17
484,19.58,0.68,4.09,rain,1017.19
485,19.58,0.68,4.09,rain,1017.18
486,19.58,0.68,4.09,rain,1017.18
487,19.58,0.68,4.1,rain,1017.17
488,19.58,0.68,4.1,rain,1017.16
489,19.58,0.69,4.08,rain,1017.12
490,19.58,0.69,4.05,rain,1017.09
491,19.58,0.7,4.04,rain,1017.05
492,19.58,0.7,4.02,rain,1017.01
493,19.72,0.7,4.08,rain,1016.95
494,19.87,0.7,4.13,rain,1016.89
495,20.01,0.7,4.18,rain,1016.84
496,20.16,0.7,4.23,rain,1016.78
497,20.16,0.7,4.04,rain,1016.71
498,20.16,0.7,3.84,rain,1016.65
499,20.16,0.7,3.65,rain,1016.58
500,20.16,0.7,3.45,rain,1016.52
501,20.16,0.71,3.2,rain,1016.47
502,20.16,0.73,2.95,rain,1016.41
503,20.16,0.74,2.71,rain,1016.36
504,20.16,0.75,2.48,rain,1016.31
505,19.73,0.75,2.85,rain,1016.28
506,19.31,0.75,3.25,rain,1016.25
507,18.89,0.75,3.67,rain,1016.22
508,18.47,0.75,4.1,rain,1016.19
509,18.49,0.76,3.61,rain,1016.2
510,18.52,0.76,3.11,rain,1016.2
511,18.55,0.77,2.61,rain,1016.21
512,18.58,0.78,2.11,rain,1016.21
513,18.22,0.79,1.77,rain,1016.25
514,17.86,0.81,1.45,rain,1016.29
515,17.51,0.83,1.13,rain,1016.32
516,17.15,0.85,0.83,rain,1016.36
517,17.04,0.85,0.8,rain,1016.42
518,16.94,0.85,0.79,rain,1016.48
519,16.83,0.85,0.81,rain,1016.54
520,16.72,0.85,0.85,rain,1016.6
521,16.16,0.86,0.15,rain,1016.67
522,15.59,0.88,0.63,rain,1016.74
523,15.03,0.89,1.36,rain,1016.81
524,14.47,0.91,2.1,rain,1016.88
525,14.88,0.91,1.55,rain,1016.94
526,15.31,0.91,1.01,rain,1017.0
527,15.73,0.91,0.54,rain,1017.06
528,16.14,0.91,0.4,rain,1017.12
529,16.26,0.9,0.41,rain,1017.16
530,16.36,0.88,0.42,rain,1017.2
531,16.47,0.87,0.44,rain,1017.24
532,16.57,0.86,0.47,rain,1017.28
533,16.32,0.87,0.48,rain,1017.28
534,16.07,0.88,0.51,rain,1017.29
535,15.82,0.9,0.55,rain,1017.29
536,15.57,0.91,0.6,rain,1017.3
537,15.47,0.91,0.52,rain,1017.28
538,15.36,0.91,0.44,rain,1017.25
539,15.25,0.91,0.37,rain,1017.22
540,15.14,0.9,0.32,rain,1017.2
541,15.27,0.9,0.68,rain,1017.15
542,15.4,0.9,1.3,rain,1017.1
543,15.53,0.9,1.94,rain,1017.05
544,15.65,0.9,2.6,rain,1017.0
545,15.9,0.9,2.6,rain,1016.94
546,16.16,0.9,2.6,rain,1016.89
547,16.41,0.9,2.6,rain,1016.83
548,16.66,0.9,2.6,rain,1016.77
549,16.66,0.9,2.31,rain,1016.72
550,16.66,0.9,2.03,rain,1016.66
551,16.66,0.9,1.75,rain,1016.61
552,16.66,0.9,1.5,rain,1016.56
553,16.41,0.9,1.72,rain,1016.53
554,16.16,0.9,1.98,rain,1016.5
555,15.9,0.9,2.28,rain,1016.47
556,15.65,0.9,2.6,rain,1016.44
557,15.65,0.91,2.73,rain,1016.43
558,15.65,0.93,2.85,rain,1016.43
559,15.65,0.94,2.97,rain,1016.43
560,15.65,0.96,3.1,rain,1016.43
561,15.53,0.94,2.21,rain,1016.45
562,15.4,0.92,1.41,rain,1016.48
563,15.27,0.9,0.98,rain,1016.51
564,15.14,0.88,1.34,rain,1016.53
565,15.01,0.89,1.22,rain,1016.58
566,14.86,0.9,1.14,rain,1016.63
567,14.72,0.9,1.11,rain,1016.68
568,14.57,0.91,1.12,rain,1016.73
569,14.93,0.9,1.17,rain,1016.78
570,15.28,0.88,1.23,rain,1016.83
571,15.64,0.87,1.31,rain,1016.89
572,16.0,0.86,1.41,rain,1016.94
573,16.5,0.84,1.57,rain,1016.99
574,17.0,0.83,1.88,rain,1017.03
575,17.5,0.81,2.28,rain,1017.08
576,18.0,0.8,2.73,rain,1017.12
577,18.36,0.79,3.03,rain,1017.15
578,18.72,0.78,3.34,rain,1017.17
579,19.07,0.77,3.65,rain,1017.19
580,19.43,0.76,3.97,rain,1017.21
581,19.43,0.76,4.03,rain,1017.21
582,19.43,0.76,4.09,rain,1017.2
583,19.43,0.76,4.15,rain,1017.19
584,19.43,0.76,4.22,rain,1017.18
585,19.57,0.73,4.3,rain,1017.15
586,19.72,0.71,4.37,rain,1017.11
587,19.86,0.69,4.44,rain,1017.07
588,20.01,0.66,4.51,rain,1017.03
589,20.01,0.68,4.58,rain,1016.97
590,20.01,0.69,4.64,rain,1016.92
591,20.01,0.71,4.72,rain,1016.86
592,20.01,0.72,4.79,rain,1016.8
593,19.9,0.72,4.75,rain,1016.74
594,19.79,0.72,4.73,rain,1016.67
595,19.68,0.72,4.71,rain,1016.61
596,19.58,0.72,4.71,rain,1016.54
597,19.58,0.72,4.64,rain,1016.49
598,19.58,0.71,4.58,rain,1016.44
599,19.58,0.71,4.53,rain,1016.38
600,19.58,0.7,4.49,rain,1016.33
601,19.58,0.7,4.56,rain,1016.3
602,19.58,0.69,4.63,rain,1016.27
603,19.58,0.69,4.69,rain,1016.24
604,19.58,0.68,4.77,rain,1016.22
605,19.44,0.69,3.44,rain,1016.22
606,19.31,0.69,2.12,rain,1016.22
607,19.18,0.69,0.82,rain,1016.23
608,19.04,0.69,0.64,rain,1016.23
609,18.57,0.71,0.45,rain,1016.27
610,25.0,0.72,4.8,rain,1014.87
611,25.36,0.71,4.58,rain,1014.9
612,25.71,0.7,4.36,rain,1014.93
613,26.07,0.69,4.14,rain,1014.96
614,26.42,0.68,3.92,rain,1014.99
615,26.78,0.64,4.03,rain,1014.99
616,27.14,0.6,4.13,rain,1014.99
617,27.5,0.55,4.24,rain,1015.0
618,27.86,0.51,4.35,rain,1015.0
619,28.07,0.5,4.46,rain,1014.97
620,28.29,0.48,4.57,rain,1014.94
621,28.5,0.47,4.68,rain,1014.91
622,28.71,0.45,4.8,rain,1014.88
623,29.0,0.44,4.63,rain,1014.82
624,29.28,0.42,4.47,rain,1014.77
625,29.57,0.4,4.3,rain,1014.72
626,29.86,0.38,4.14,rain,1014.66
627,30.01,0.38,4.76,rain,1014.6
628,30.16,0.37,5.5,rain,1014.53
629,30.32,0.37,6.32,rain,1014.47
630,30.47,0.37,7.2,rain,1014.41
631,30.32,0.38,6.34,rain,1014.35
632,30.16,0.39,5.59,rain,1014.29
633,30.01,0.4,5.0,rain,1014.23
